colorelectronics:pcmClassification:1:pcmClassification:1:smartphonesgf:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesgf.colorelectronics,,4,"enum,pcmClassification,1,gold"
memorysmartphone:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesms.memorysmartphone,,4,"enum,pcmClassification,1,memorysmartphone16gb"
colorfreetextelectronics:pcmClassification:1:pcmClassification:1:electronicscolorfreetext:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicscolorfreetext.colorfreetextelectronics,,1,"string,Gold"
feature1:pcmClassification:1:pcmClassification:1:electronicsdepthproduct:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicsdepthproduct.feature1,,1,"string,2 GB RAM and 16 GB ROM (Expandable upto 32 GB)"
warrantysummary:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicswa.warrantysummary,,1,"string,6 Months warranty for in the box accessories"
performancefeatures:pcmClassification:1:pcmClassification:1:electronicstf:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicstf.performancefeatures,,1,"string,This Micromax smartphone is powered by 1.3 GHz Quad-core processor and Spreadtrum SC9832 chipset."
seriesname:pcmClassification:1:pcmClassification:1:electronicsseriesname:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicsseriesname.seriesname,,1,"string,Canvas"
heightproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicsdm.heightproduct,,3,"number,14.35"
operatingsystemsmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesgf3.operatingsystemsmartphones,,4,"enum,pcmClassification,1,operatingsystemsmartphonesandroid51lollipop"
warrantydescription:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicswa.warrantydescription,,1,"string,1 Year manufacturer warranty on product"
depthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicsdm.depthproduct,,3,"number,0.86"
feature2:pcmClassification:1:pcmClassification:1:electronicsfeature1:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicsfeature1.feature2,,1,"string,Screen Size: 5 inches\, 1280 x 720 (HD)"
operatingfrequency:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonestf.operatingfrequency,,4,"enum,pcmClassification,1,operatingfrequencygsmlte"
modelnumber:pcmClassification:1:pcmClassification:1:electronicsmodelnumber:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicsmodelnumber.modelnumber,,1,"string,Unite 4 Pro Q465"
ram:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesms.ram,,4,"enum,pcmClassification,1,2gb"
connectivityfeatures:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonestf.connectivityfeatures,,1,"string,Wi-Fi/ Bluetooth/ 4G/ 3G/ 2G"
camerafeatures:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesca.camerafeatures,,4,"enum,pcmClassification,1,camerafeaturesautofocus"
simsizesmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesgf3.simsizesmartphones,,4,"enum,pcmClassification,1,micro"
simtype:pcmClassification:1:pcmClassification:1:simtypecc:pcmClassification:1,MP000000000637081,pcmClassification/1/simtypecc.simtype,,4,"enum,pcmClassification,1,dualsim"
additionalfeatures:pcmClassification:1:pcmClassification:1:smartphonesaf:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesaf.additionalfeatures,,1,"string,Indus launcher\, APP Bazaar"
feature4:pcmClassification:1:pcmClassification:1:electronicsfeature3:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicsfeature3.feature4,,1,"string,Battery Capacity: 3900 mAh"
frontcamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesca.frontcamera,,4,"enum,pcmClassification,1,frontcamera5mp"
primarycamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesca.primarycamera,,4,"enum,pcmClassification,1,8mp"
screensizesmartphone:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesdf.screensizesmartphone,,4,"enum,pcmClassification,1,5inches"
